"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc08g036640"	"Protein TIFY 5A "	79.169980887901	-3.78260849395048	1.05524535041183	-3.58457726676951	0.000337624604800361	0.0306448784437747
"Solyc07g005920"	"Receptor like kinase, RLK"	8.98507311301104	-3.782595731032	1.54622341594073	-2.44634487619026	0.0144312883736284	NA
"Solyc01g058000"	"HR7 protein "	17645.4452480773	-3.74759584472644	1.05445163382383	-3.55407087865784	0.000379316970844804	0.0327142720832051
"Solyc04g039670"	"ATP-citrate lyase A-2 "	6698.00038322104	-3.72651864328472	1.03535628699493	-3.59926209952399	0.000319121426190556	0.0298067356993752
"Solyc02g071560"	"Subtilisin-like protease "	276.56399925411	-3.7144250301107	1.44190234213602	-2.57605867024821	NA	NA
"Solyc11g018777"	NA	24.4381884447037	-3.65159896063805	1.39994742315314	-2.60838292941992	0.00909711235339906	0.169317598288291
"Solyc07g015910"	"MtN21 nodulin protein-like "	48.0505590543438	-3.65093846576389	2.56813374305439	-1.421630970598	0.155133409044868	0.560342271758662
"Solyc01g006410"	"Cysteine-rich extensin-like protein-4 "	88.1061670732603	-3.6393366948261	1.02207988120038	-3.56071649757149	0.000369844230135086	0.0323121652261803
"Solyc11g007890"	"1-aminocyclopropane-1-carboxylate oxidase 4 "	83.3347433773101	-3.60381929537777	0.960264355435177	-3.75294498330575	0.000174769222120466	0.0202784109028503
"Solyc07g052150"	"Sesquiterpene synthase "	124.547067655347	-3.58558648686947	1.8208161100796	-1.96921944342459	0.0489278970644848	0.354277141078576
"Solyc10g080360"	"Unknown Protein "	88.985945044976	-3.55201763732483	2.04849444719314	-1.7339649820344	0.082924296655226	0.439281290858916
"Solyc01g105450"	"ABC transporter G family member 11 "	1579.48987101125	-3.51900811906297	1.70850643788965	-2.05969848343659	NA	NA
"Solyc04g079460"	"Serpin 3 "	17.2144991716469	-3.51695634708451	1.54583017786051	-2.27512465305349	0.0228984531535893	0.259538862279605
"Solyc02g070090"	"FAD-binding domain-containing protein "	242.673444168018	-3.49674958538032	1.47495880796921	-2.37074389229541	NA	NA
"Solyc07g052135"	NA	610.239457546483	-3.49331659684318	1.82634358707619	-1.91273789968276	0.0557816147099902	0.375603992558145
"Solyc10g008830"	"GDSL esterase/lipase At5g45960 "	745.38016640404	-3.45569209908741	0.887495152279129	-3.89375884500668	9.87027754850372e-05	0.0142723367473302
"Solyc11g010130"	"Serine-threonine protein kinase "	245.965735008395	-3.42246010760872	1.28679580486237	-2.65967614650001	0.00782158187546617	0.161972224486425
"Solyc11g010740"	"UDP-glucosyltransferase "	479.043487584048	-3.42047826170784	0.865451560495579	-3.95224691691489	7.74207927031394e-05	0.0122982444070959
"Solyc07g064310"	"Phosphatase PTC7 homolog "	159.591867588669	-3.41681993356147	1.39749692450584	-2.44495703256712	0.0144869399955907	0.211342203046498
"Solyc07g054310"	"Gty37 protein "	9076.18053780703	-3.40627349713209	0.884142685491543	-3.85262871369949	0.000116856514148025	0.0157511385237847
"Solyc04g056440"	"Amine oxidase "	228.781874387704	-3.38011761974427	0.810942720063958	-4.16813362536591	3.0710389125064e-05	0.00658372246862085
"Solyc03g077925"	NA	45.1331882588703	-3.37887300929392	1.15820082697304	-2.91734639675972	0.00353023477858739	0.114834660210986
"Solyc07g007850"	"Os02g0208600 protein "	12.2763703231374	-3.37117480127651	1.1095280743805	-3.03838621042447	0.00237848911673122	0.0949776734219631
"Solyc10g045240"	"Beta-glucosidase D4 "	7726.73302239647	-3.35733910998629	0.896156005476908	-3.74637796261781	0.000179406219639123	0.0203961313337205
"Solyc11g010800"	"Anthocyanidin 3-O-glucosyltransferase "	12.4961612390568	-3.33305427734871	1.43860293269041	-2.31686881877503	0.0205108787897208	0.247251956604679
"Solyc05g056550"	"Serine/threonine-protein kinase "	332.299542515933	-3.33248988850978	1.18227034251333	-2.8187207009062	0.00482154518396535	0.130594540568307
"Solyc09g092585"	NA	128.612970354119	-3.31561479270889	2.88872353081672	-1.14777851093679	0.251060010596597	0.664240813179291
"Solyc10g026527"	NA	13.0320984475356	-3.30266821606434	1.30000446879553	-2.54050527928131	0.0110692422526108	0.186643366477704
"Solyc01g104400"	"Blue copper protein "	4509.45313156858	-3.30032467077703	0.743182009813994	-4.44080269327704	8.96239415492676e-06	0.00284145763982255
"Solyc11g008680"	"Acyl- "	2046.09843275874	-3.29986788862115	0.863751275706745	-3.82039133420799	NA	NA
"Solyc02g091070"	"Multidrug resistance protein mdtK "	112.17059635814	-3.29750320903678	1.10474284032302	-2.98486044776955	0.00283707724486369	0.101487062282809
"Solyc12g009110"	"O-methyltransferase-like protein "	22.1941861535941	-3.29078156358475	2.05841787434541	-1.59869461133165	0.109888475550336	0.492504131308895
"Solyc06g059930"	"Sesquiterpene synthase 1 "	14294.5865125385	-3.28934535243432	1.0854090080483	-3.03051230277604	0.00244139240547863	0.0959088011297104
"Solyc10g076210"	"Peroxidase 1 "	14.8391472908928	-3.28743114150642	1.47279033711267	-2.23211074833045	0.0256076442280542	0.271485599544587
"Solyc03g006010"	"Os05g0272200 protein "	3407.17660980382	-3.28124088441764	1.09768340442219	-2.98924158933136	0.00279670903100063	0.10076793948958
"Solyc02g088080"	"Unknown Protein "	11.2137440082504	-3.26197540153864	1.1912367845279	-2.7383098338685	0.00617558643699528	0.144630637693579
"Solyc06g060600"	"Trehalose 6-phosphate phosphatase "	51.6213066839515	-3.25552125612998	1.13180530103579	-2.87639689719656	0.00402243579881019	0.12088789029535
"Solyc07g055990"	"Xyloglucan endotransglucosylase/hydrolase 7 "	37.8080972578293	-3.25245002188649	1.47947335411753	-2.19838364295955	NA	NA
"Solyc11g007345"	NA	7.5584164829589	-3.24504561627799	1.25928412014272	-2.57689711509284	0.00996916187438909	NA
"Solyc01g094870"	"MRNA clone RAFL21-92-I07 "	53.715040468859	-3.24102938942827	0.846148697840661	-3.8303307653835	0.00012797112211533	0.0163543890424525
"Solyc08g014230"	"2-isopropylmalate synthase "	4165.2997593138	-3.23396379774381	1.19603041173261	-2.70391435369857	0.00685279496099641	0.151528894471541
"Solyc02g081760"	"Acyltransferase "	1565.25582285127	-3.22950692148562	1.94886889405219	-1.65711861446496	0.0974954964321897	0.468246518694072
"Solyc08g005660"	"Undecaprenyl pyrophosphate synthase "	69.5148232759959	-3.21461347756057	1.01020774010962	-3.182131110193	0.00146195620731183	0.0749627203339165
"Solyc02g081745"	NA	67.0990286775662	-3.21411685624148	1.93648862476855	-1.65976542032392	0.0969616527578002	0.467452724836155
"Solyc08g083210"	"Endoglucanase 1 "	591.39571481074	-3.21202516985526	0.883781836940044	-3.63440957439949	0.000278617953414244	0.0277508412891797
"Solyc08g041664"	NA	12.4506723664173	-3.21095205228042	1.06192922234742	-3.02369685729387	0.00249706511585691	0.0963239805206576
"Solyc09g089510"	"Proteinase inhibitor I "	445.053348889155	-3.20856669782175	2.11739413897041	-1.51533747957852	0.129686961457105	0.523351291215389
"Solyc07g038137"	NA	145.207314864086	-3.19633703870947	0.938302299595763	-3.40651092945899	0.000657989159407075	0.0455733414715485
"Solyc01g108780"	"Alpha-hydroxynitrile lyase "	16063.3684160871	-3.17874676800253	1.01067171012764	-3.14518229425961	0.00165983368226594	0.0795870364265178
"Solyc03g005020"	"Lipase "	23.8089803626874	-3.1721061300148	0.988953333271898	-3.20753874150973	0.00133876027595989	0.0710742778581538
"Solyc03g083730"	"Pectinesterase "	418.902279723586	-3.17174490009139	0.887603730061962	-3.57337941771602	0.000352403561842772	0.0313541667078292
"Solyc01g099615"	NA	83.1014830178313	-3.16681772966655	1.04694036881187	-3.02483104482869	0.00248772055258095	0.0963239805206576
"Solyc09g090600"	"Acid phosphatase-like protein "	499.907596098324	-3.1667464172474	1.11871193135604	-2.83070764554092	0.0046445152673183	0.128595373514557
"Solyc03g044200"	"Alcohol dehydrogenase "	133496.783743049	-3.16342931015385	0.960757139168436	-3.29264200200677	0.000992507633925623	0.0597362214964325
"Solyc11g069095"	NA	22.2311689144497	-3.13532095228444	1.26098691987359	-2.48640243833675	0.0129041946505326	0.200326497643786
"Solyc01g011470"	"Major latex-like protein "	114.71985181725	-3.13283280985663	0.814520266991464	-3.8462306425206	0.000119948858948222	0.015882640087791
"Solyc04g071807"	NA	1519.66372696561	-3.10291762466711	1.02074977557186	-3.03984159382132	0.00236702608337426	0.0949763941831633
"Solyc02g067240"	"Unknown Protein "	26.2023071457924	-3.09422758841721	1.81786221841323	-1.70212437283508	0.0887320558862399	0.451351455295395
"Solyc07g008680"	"Germacrene-D synthase "	250.501021401211	-3.09079383819284	1.16602702151231	-2.65070515620141	0.008032392788992	0.162891136648838
"Solyc02g082780"	"Unknown Protein "	7.10675978669626	-3.0863399510853	2.40396786668913	-1.28385241493929	0.199193599733662	NA
"Solyc07g053540"	"Fasciclin-like arabinogalactan protein 4 "	7615.34503288996	-3.07603813424829	0.79702876929046	-3.85938155907054	0.000113674334378951	0.0155079349507284
"Solyc02g076920"	"Transcription factor MYC2 "	261.323680127335	-3.06702756802055	1.085902780084	-2.82440345882832	0.0047368716002525	0.129874518540419
"Solyc11g007470"	"UDP-glucuronosyltransferase 1-9 "	68.1061120777599	-3.05627821339017	1.27954993326095	-2.38855720589285	0.0169146747812255	0.226156369185341
"Solyc01g103270"	"Aquaporin PIP1-3 "	10.2359015133041	-3.03797119254823	2.57816338714573	-1.17834703870787	0.238658282258118	0.656878763904795
"Solyc06g066830"	"2-oxoglutarate-dependent dioxygenase "	340.692041851632	-3.03510694506458	1.02331713670632	-2.96594949522048	0.00301750037612137	0.10547194637654
"Solyc08g079780"	"Blue copper protein "	54.33816116337	-3.03498977510741	1.15943809593607	-2.61763848000623	0.00885405542446039	0.168365310887377
"Solyc06g048637"	NA	40.9611906463121	-3.03360223902666	1.70717246873152	-1.77697467279373	0.0755724070371555	0.425152452921753
"Solyc04g005660"	"Transcription factor style2.1 "	15.0738492653182	-3.01739849020425	1.79256560801431	-1.68328482746399	0.0923199661625806	0.458186662482036
"Solyc11g007390"	"UDP-glucosyltransferase "	262.705067131596	-3.00327260717323	1.08105444536449	-2.77809560845999	0.00546785269087293	0.137214452699609
"Solyc04g007010"	"Major latex-like protein "	14128.762695956	-2.99979237797382	0.826145185778143	-3.63107166829076	0.000282246786288576	0.0278656805234905
"Solyc10g079595"	NA	85.6084584983271	-2.97256290946465	2.74118895359498	-1.08440642355801	0.278184636883015	0.688291747240056
"Solyc04g039900"	"Glutaredoxin family protein "	194.32809524662	-2.95370743729201	1.05905077942939	-2.7890139874912	0.0052868781601359	0.136389746418404
"Solyc11g067180"	"Fatty acyl coA reductase "	359.42327394774	-2.9376542553962	1.28012082767587	-2.29482576322867	NA	NA
"Solyc08g016270"	"LRR receptor-like serine/threonine-protein kinase, RLP"	154.971372390777	-2.93427283981677	1.32315717248589	-2.21762984839056	0.0265800809947249	0.274971634989949
"Solyc07g064730"	"GDSL esterase/lipase At5g55050 "	24.6826360340318	-2.93270326021941	1.05984992254348	-2.76709296084239	0.00565586248536968	0.139565837569716
"Solyc02g069250"	"Cinnamyl alcohol dehydrogenase-like protein "	1166.51051833194	-2.91355239167256	1.02180822666203	-2.85136908829785	0.00435314073373139	0.124351774005449
"Solyc02g030480"	"Cinnamyl alcohol dehydrogenase-like protein "	8040.05557869242	-2.90367610783544	0.85769863052998	-3.38542700720092	0.00071067607562244	0.0476717508683125
"Solyc03g091020"	"Cortical cell-delineating protein "	40.2206767817851	-2.89468979606045	2.30173222831106	-1.25761361832453	0.208531525847148	0.626334092991761
"Solyc08g067550"	"Non-specific lipid-transfer protein "	41.8841097205534	-2.89155712310019	0.976833424508362	-2.96013327405899	0.00307505983806081	0.107001821284198
"Solyc01g008640"	"Cytochrome P450"	328.669135405564	-2.87974143404626	1.27593904981167	-2.25695846088519	0.0240106704948288	0.264297840761115
"Solyc03g098710"	"Kunitz-type proteinase inhibitor A4 "	586.457974236738	-2.87647505285962	1.44235349827405	-1.99429270029966	NA	NA
"Solyc10g086520"	"Expansin-1 "	33.191534277482	-2.87120973264727	0.932419960930219	-3.07930959541325	0.00207480947335347	0.0891296970327987
"Solyc04g016210"	"UDP-glucosyltransferase "	415.296894362878	-2.86190556569963	0.861853807003333	-3.32063923422289	0.000898115485007162	0.0553878892260582
"Solyc02g081740"	"Acyltransferase "	314.739044509603	-2.84779169411787	2.09140801889934	-1.3616624151688	0.17330444779741	0.586226770517419
"Solyc03g034000"	"Transcription factor "	392.250517289728	-2.84537059482133	0.630056030841732	-4.51605961301572	6.30009357717204e-06	0.00229990581087899
"Solyc08g078710"	"Heat shock protein "	17.5913867751728	-2.83844647379035	0.972761117427414	-2.91792755995117	0.00352366199396293	0.114834660210986
"Solyc05g023833"	NA	9.15203549353667	-2.82739260633577	1.05126484260932	-2.68951504106041	0.00715559223074333	0.154431813148641
"Solyc04g074360"	"UDP-glucuronosyltransferase "	19.5311642270883	-2.8252268329989	1.05215095738186	-2.68519152425532	0.00724882544979286	0.155697577170646
"Solyc10g076520"	"Unknown Protein "	65.1304588072161	-2.82326466589207	1.09530456019062	-2.57760696750933	0.00994870841957177	0.17759351825897
"Solyc03g114800"	"Sulfotransferase family protein "	4515.84996281242	-2.82083957798001	0.832480174840291	-3.38847658266599	0.000702820298953771	0.0475089637521002
"Solyc01g013895"	NA	27.1398457991512	-2.80715242327513	1.70419470352543	-1.64720170615954	0.0995165932580211	0.472829204409706
"Solyc02g079440"	"FAD-binding domain-containing protein "	902.999544761489	-2.79748533576671	1.27008416830594	-2.20259838330089	NA	NA
"Solyc04g071080"	"Unknown Protein "	17.0300928887468	-2.7965009897864	1.29517570260284	-2.15916727295489	0.0308371920628889	0.29276679814245
"Solyc02g094160"	"Ribonucleoside-diphosphate reductase small chain "	192.703142124459	-2.78998140721995	2.34820425020694	-1.18813404199148	0.23478060447178	0.653022538818705
"Solyc03g113580"	"Germin-like protein "	193.375121131365	-2.78905579653499	0.800260988135099	-3.48518275648361	0.000491801015839205	0.0386738015197644
"Solyc01g105900"	""	959.448587849684	-2.74648027283298	1.80139050335064	-1.52464458301764	0.127347770959219	0.519499515094604
"Solyc03g111280"	"Cytochrome P450"	68.222085542947	-2.74555531523117	0.916492017494714	-2.9957220170191	0.00273795905853847	0.100492576679251
"Solyc05g012360"	"Hydrolase alpha/beta fold family protein "	74.8982604979956	-2.73599925804321	0.544981995918273	-5.02034797210716	5.15779587969591e-07	0.000414649947328411
"Solyc01g006420"	"Unknown Protein "	2568.50381432045	-2.72988542603655	0.930380816099719	-2.93415919459797	0.00334452620679661	0.111865207897462
"Solyc04g078370"	"Cytochrome P450"	141.332414435881	-2.72923842076414	1.21466697807489	-2.2469026243635	0.0246462509661529	0.266716258748359
"Solyc02g067750"	"Carbonic anhydrase "	353.493979143315	-2.72651814266574	1.89586389634632	-1.43814023143763	NA	NA
"Solyc02g092870"	"Os12g0236050 protein "	138.662364467846	-2.72360456412152	0.963641343095187	-2.8263674899765	0.0047079218210094	0.129374977277044
"Solyc11g011877"	NA	10.9283453828029	-2.71915650873412	1.43385169004754	-1.89640011418752	0.0579071567988948	0.38296066577138
"Solyc09g018020"	"Expansin "	3521.48734481867	-2.7062523020748	0.914247806850374	-2.96008618428954	0.00307552991429924	0.107001821284198
"Solyc03g111760"	"Argonaute 4-like protein "	16.3573091760142	-2.70003855956112	1.04582024371429	-2.58174248948536	0.00983029042908025	0.17631859566422
"Solyc05g046020"	"Peroxidase "	2038.0521967575	-2.69904111746962	1.18648498319843	-2.27482113612073	0.0229166617757759	0.259542939969333
"Solyc03g033750"	"BCS1 protein-like protein "	354.298245022198	-2.68692928052158	1.35120453071425	-1.98854371743504	0.0467515890088065	0.346861657412074
"Solyc03g122220"	"GRF zinc finger containing protein "	13.2929183030032	-2.66468377398271	1.64165348922946	-1.62317065779419	0.104552928448444	0.482820129501521
"Solyc01g090710"	"Malate dehydrogenase, cytoplasmic "	160.062727611758	-2.66106592961775	1.09612374661189	-2.42770575662017	0.0151946652115301	0.217301088889164
"Solyc05g050780"	"Serine carboxypeptidase 1 "	66.9770476481332	-2.65560888553137	1.17312574061898	-2.26370353456756	0.0235923549583368	0.263155618841942
"Solyc06g008710"	"Cullin 1B "	19.7243475779348	-2.64091933512522	0.894053571007804	-2.95387146896388	0.00313814676466423	0.107846845301667
"Solyc09g092470"	"Alpha-humulene/"	257.000796070996	-2.64033790216173	1.28763383618035	-2.05053473120437	0.0403122781742341	0.326296073966922
"Solyc04g014510"	"Glutamine synthetase "	420.786426001043	-2.63907412714359	1.02500568680196	-2.57469218085761	0.0100329332044117	0.178470590954856
"Solyc00g049520"	"Unknown Protein "	348.312092148433	-2.63231791936581	1.03034376595269	-2.55479579374355	0.0106250111139089	0.183649891225938
"Solyc01g012700"	"Aldehyde dehydrogenase "	8.73358187259001	-2.63100710948466	2.60583963347148	-1.00965810623567	0.312659120377143	NA
"Solyc12g036727"	NA	33.5555819141606	-2.62659030540282	0.923077355957421	-2.84547149645818	0.00443457281052753	0.125879235769199
"Solyc10g054810"	"Aquaporin "	35.3359512231398	-2.60826998423001	1.34266285200658	-1.94260977752681	0.0520633246451782	0.365092036686281
"Solyc12g089330"	"Synaptotagmin "	79.1384821046446	-2.60334459981834	1.75669574559313	-1.48195531659317	NA	NA
"Solyc03g006550"	""	206.091194242697	-2.59783559732058	1.66315570303893	-1.56199181626458	0.118289916779092	0.505359254089283
"Solyc01g104725"	NA	1210.61320459281	-2.59524537556984	0.972761086975935	-2.66791652165877	0.00763232190209616	0.159815387536425
"Solyc08g076110"	"Unknown Protein "	19.1000198195658	-2.59108643734654	1.19589017441262	-2.16665919060603	0.0302608504877457	0.29184736267316
"Solyc04g051070"	"Unknown Protein "	18.8563381354767	-2.58973156874741	1.11417766673564	-2.32434345622356	0.0201070934787346	0.245057016299771
"Solyc03g098760"	"Kunitz-type protease inhibitor-like protein "	163.086027782198	-2.57718230622638	1.47978011964488	-1.74159814151636	NA	NA
"Solyc09g009410"	"WD repeat protein 39 "	19.1828901538204	-2.56738624478723	0.832650525936746	-3.08338992748354	0.00204656804422401	0.0882888391236953
"Solyc02g081505"	NA	165.642180468579	-2.5657326385961	1.49843975975834	-1.71226946020833	0.0868470220190615	0.447864024203682
"Solyc11g069590"	"Receptor-like protein kinase At5g59670 "	2036.07048678155	-2.56177023311608	0.608884062161556	-4.20732023108262	2.58416826406166e-05	0.00590417433596361
"Solyc05g005865"	NA	1212.10799066467	-2.55163953672391	1.15554480651056	-2.20817013961507	0.0272324151001291	0.277618422136885
"Solyc07g052230"	"Laccase-22 "	4635.18666288885	-2.54762582562683	0.916800952575292	-2.77882109357605	0.00545565637477156	0.137061188611728
"Solyc06g066310"	"Phosphomevalonate kinase "	1724.74225949611	-2.54541336166811	0.678476702983781	-3.75165919548008	0.000175668153089996	0.0202784109028503
"Solyc10g049780"	"BHLH transcription factor "	67.5162949762011	-2.54062492846054	0.810685346799533	-3.13392235161343	0.00172486492740084	0.0813977138695866
"Solyc01g079560"	"B3 domain-containing protein Os11g0197600 "	37.6345984890223	-2.53422844773308	1.2394406285898	-2.0446549752177	0.0408888854744964	0.32845139354338
"Solyc06g066860"	"2-oxoglutarate-dependent dioxygenase "	144.873668148141	-2.52760970226667	1.29557402769725	-1.95095737351206	0.051062116721945	0.361108466041779
"Solyc12g039050"	"PIF-like orf1 "	16.7594166656469	-2.51509928169142	0.82784575456644	-3.03812548148977	0.00238054805548338	0.0949776734219631
"Solyc09g005830"	"Exocyst complex protein EXO70 "	85.8168843429623	-2.51259652492643	1.22431790931596	-2.05224191021615	0.0401461583098646	0.326006502003987
"Solyc04g050574"	NA	10.2223809696489	-2.50889307082557	1.38539639603938	-1.81095683372504	0.0701475338653674	0.414414681574773
"Solyc07g056450"	"Glutathione S-transferase-like protein "	24.7716171284782	-2.50080371008583	1.41863658904721	-1.7628219442482	0.0779305250982769	0.429869511940145
"Solyc11g005160"	"F-box family protein "	89.1484130978603	-2.48831413384272	1.24246980378675	-2.00271598252041	0.0452077823078624	0.340795341604924
"Solyc10g018790"	"Unknown Protein "	82.8731001595669	-2.48746165385308	1.17555570957284	-2.11598789712565	0.0343458369306722	0.307527760266281
"Solyc04g072280"	"Laccase "	121.157572031717	-2.48327663739407	1.76309137090851	-1.40847869734309	NA	NA
"Solyc01g057390"	"Unknown Protein "	11.8260511592661	-2.48233043558238	1.14899049797062	-2.16044470338679	0.0307382599578249	0.29276679814245
"Solyc09g055660"	"Bromodomain protein "	7.14914478636658	-2.48188161923472	1.70821871861272	-1.45290623044472	0.14624979084596	NA
"Solyc01g105080"	"Receptor like kinase, RLK"	66.0530027417196	-2.480581171766	0.699509268673668	-3.54617341449871	0.000390868896747566	0.0332017315690102
"Solyc04g010210"	"ABC transporter G family member 1 "	86.229656426988	-2.4791493026391	0.719268373083437	-3.44676534575156	0.000567341122796315	0.0422621556933785
"Solyc10g045100"	"Phosphoglycerate mutase "	12.2488387168724	-2.46093193102925	0.782204518474622	-3.14614895836745	0.00165435724936982	0.0795717557335783
"Solyc06g072320"	"8-amino-7-oxononanoate synthase "	10.985983016366	-2.45834657622604	1.21767294435669	-2.01888905195706	0.0434987523871923	0.33631437494585
"Solyc02g080290"	"Beta-glucosidase 47 "	986.688789648475	-2.45486428314194	0.538009082971884	-4.5628677300049	5.04596065964888e-06	0.00202502187410134
"Solyc04g055100"	"Unknown Protein "	326.014797966563	-2.45371480160627	0.719880245142419	-3.40850414796537	0.000653200921178332	0.0455259258324765
"Solyc04g007115"	NA	9373.11450195204	-2.44801336685069	1.08985928478152	-2.24617379604326	0.0246928779756366	0.266716258748359
"Solyc12g056540"	"Histone H3 "	107.724653986246	-2.44160648463583	0.764067041351297	-3.19553959599894	0.00139569630453054	0.0727981758860184
"Solyc09g091200"	"Serine incorporator 1 "	50.3163489422422	-2.43924121069951	0.841814738671086	-2.89759860293034	0.00376031513934831	0.117767601417532
"Solyc02g044030"	"60 kDa chaperonin "	27.7318826414282	-2.43795324350653	1.2299758308922	-1.98211475565182	0.0474663984304727	0.349058683002267
"Solyc11g011340"	"Alcohol dehydrogenase "	178.041585213818	-2.43566257627426	1.22430723429873	-1.9894210440318	0.0466547487686483	0.346485778549084
"Solyc03g043740"	"Hydroxyproline-rich glycoprotein "	203.725209066104	-2.43549478208438	0.500646884836496	-4.86469576831539	1.14632995255549e-06	0.000692579097414072
"Solyc02g071400"	"1-aminocyclopropane-1-carboxylate oxidase "	6358.87110039652	-2.42913998559048	1.05651068011591	-2.29921006129723	0.0214930139653874	0.25250926114868
"Solyc10g076220"	"Peroxidase 1 "	231.024059634649	-2.42798908518599	1.43537262069821	-1.69153922136604	NA	NA
"Solyc02g062990"	"Glucosyltransferase "	1073.19016901103	-2.42704207337579	1.02133110628811	-2.37635185928739	0.0174847807496456	0.230165154780423
"Solyc02g089350"	"Gibberellin regulated protein "	9529.80739488859	-2.42693796834176	0.690094052515517	-3.5168220324391	0.00043674650693163	0.0358801601132518
"Solyc05g006140"	"UDP-glucosyltransferase family 1 protein "	38.5548590713419	-2.4262953130036	1.63871114601566	-1.48061195464671	0.13871000790153	0.536673894502171
"Solyc04g016350"	"40S ribosomal protein S4-like protein "	26.2501818783632	-2.42346635731055	1.41375915386197	-1.71420029408147	NA	NA
"Solyc02g067380"	"Transcription factor style2.1 "	681.084030405344	-2.41538131111464	0.987246246656692	-2.44658444566827	0.014421700899564	0.210663521900834
"Solyc01g098940"	"Pectinesterase "	12.5937209274975	-2.41030017541139	0.964448381618274	-2.49914896571975	0.0124491967772432	0.197346070039256
"Solyc04g005320"	"MADS-box transcription factor "	27.7348073327226	-2.40872194197517	0.904794902689399	-2.66217452686296	0.00776376120390741	0.161071211705028
"Solyc01g014700"	"D-mannose binding lectin family protein expressed "	10.7658766225471	-2.39834850658325	1.4391274326771	-1.6665296290835	0.0956079718726608	0.46488756853589
"Solyc10g048180"	"Amino acid transporter family protein "	6.53781730628717	-2.39630954417732	1.59736602155718	-1.50016308838302	0.133572162074311	NA
"Solyc10g084900"	"ER glycerol-phosphate acyltransferase "	10183.8984199472	-2.38287729357761	1.66551577083039	-1.4307143380513	0.152512102248375	0.555239757659862
"Solyc10g076530"	"Receptor-like protein kinase At3g21340 "	341.935290684705	-2.38229096573394	1.08039149238589	-2.20502566201535	0.0274522938249955	0.279110719964159
"Solyc04g079480"	"Serpin "	73.7356205539288	-2.37844230312647	1.15086214113098	-2.06666134728276	0.0387660757617706	0.3203466833324
"Solyc03g114870"	"HAT family dimerisation domain containing protein "	21.5731175972454	-2.37316280891418	0.894098510416712	-2.65425205529995	0.00794844295201986	0.162506313215229
"Solyc02g081800"	"Acyltransferase "	6090.88794987373	-2.37152852709692	0.828992025943845	-2.86073744122789	0.00422656924551392	0.122528445794269
"Solyc10g012210"	"ARID/BRIGHT DNA-binding domain-containing protein/ELM2 domain-containing protein/Myb-like DNA-binding domain-containing protein "	20.1077808005247	-2.37057251357465	1.11542723752273	-2.12525966179514	0.033564952181826	0.304656078069719
"Solyc11g042740"	"Unknown Protein "	208.286989345066	-2.36754158670697	0.920594403750293	-2.57175318149028	0.010118500028439	0.179344437511938
"Solyc11g012745"	NA	7.41392742213404	-2.36136083573152	0.877364473830974	-2.6914251786612	0.00711474555460532	NA
"Solyc10g084890"	"UDP-glucosyltransferase "	7889.69342693863	-2.35854700175796	0.832722642966815	-2.83233201556158	0.00462098394299557	0.128101414478855
"Solyc07g065130"	"Calcium-binding protein 39 "	59.22053144834	-2.35812664934634	0.695922177075592	-3.38849188461801	0.000702781085039904	0.0475089637521002
"Solyc08g006300"	"Fasciclin-like arabinogalactan protein 17 "	6.02928480392915	-2.3578522618411	1.51576570288904	-1.55555192820833	0.119814677358397	NA
"Solyc05g054360"	"Pectinesterase "	17.2600929976456	-2.35713290138813	0.946882830979849	-2.48936069413037	0.0127973059286842	0.199492629123741
"Solyc01g007000"	"U-box domain-containing protein "	58.766881103809	-2.35614409261259	0.868289232414333	-2.71354751925367	0.00665670203164198	0.149096933762271
"Solyc02g062980"	"Anthocyanidin 3-O-glucosyltransferase 5 "	23.3608011617217	-2.34156465109927	1.4267464119923	-1.64119189746518	0.100757587127292	0.474984981410545
"Solyc08g068620"	"Decarboxylase family protein "	22.9300000658579	-2.33569306194166	1.43481935361524	-1.62786559580238	0.103553387868666	0.481813588035372
"Solyc12g096240"	"Aminotransferase family protein "	671.707037680254	-2.33450657708469	1.10004675039262	-2.12218851267138	0.0338219108134436	0.304936274168071
"Solyc03g114540"	"Strictosidine synthase family protein "	64.5189050091139	-2.33104197726752	1.20635729550817	-1.93229815573468	0.053322715933136	0.368971459332709
"Solyc03g007950"	"Glycoside hydrolase family 28 protein/polygalacturonase family protein "	15.5660151341279	-2.31912677374185	0.78109999286822	-2.96905235554535	0.00298719695670334	0.104738011675066
"Solyc10g078970"	"Zinc finger protein "	5.98719428161257	-2.31616103237995	2.56483902350723	-0.903043431245355	0.366502844984763	NA
"Solyc06g066850"	"2-oxoglutarate-dependent dioxygenase "	30.6269864516875	-2.31561335274823	0.891671913196721	-2.59693427422936	0.00940599203845839	0.172277364349633
"Solyc03g058830"	"Unknown Protein "	12.743422729793	-2.31455582441697	2.1391289411073	-1.08200855962374	0.279248724535431	0.688353180274418
"Solyc10g007860"	"Cytochrome P450 ent-kaurenoic acid oxidase "	43.6299383191463	-2.31347685171281	1.85382094771458	-1.24795053943311	0.212049170797792	0.630646610658026
"Solyc05g054090"	"Unknown Protein "	14538.0264204276	-2.31178090876941	1.18552093925121	-1.95001271780957	0.0511746032338273	0.36156318857296
"Solyc10g008150"	"Glutaredoxin "	22.7016762093094	-2.31135835994439	1.02919330688846	-2.24579614390642	0.0247170684256496	0.266849501324399
